TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
BKN,BKN vs. HOU,11/1/19,W,240,123,42,85,49.4,19,32,59.4,20,28,71.4,10,45,55,26,8,7,22,21,7
BKN,BKN vs. IND,10/30/19,L,240,108,41,93,44.1,10,31,32.3,16,26,61.5,18,36,54,21,6,5,20,19,-10
BKN,BKN @ MEM,10/27/19,L,265,133,44,101,43.6,15,45,33.3,30,37,81.1,11,42,53,28,6,5,17,22,-1
BKN,BKN vs. NYK,10/25/19,W,240,113,37,78,47.4,16,37,43.2,23,34,67.6,11,35,46,21,11,2,26,26,4
BKN,BKN vs. MIN,10/23/19,L,265,126,48,101,47.5,15,34,44.1,15,26,57.7,10,38,48,19,8,9,16,30,-1
CHA,CHA @ MIA,3/11/20,W,240,109,37,82,45.1,17,34,50,18,22,81.8,15,35,50,20,7,4,14,9,11
CHA,CHA @ ATL,3/9/20,L,290,138,49,104,47.1,19,48,39.6,21,23,91.3,8,27,35,31,9,6,5,22,-5
CHA,CHA vs. HOU,3/7/20,W,240,108,37,70,52.9,15,32,46.9,19,25,76,6,24,30,29,7,1,17,15,9
CHA,CHA vs. DEN,3/5/20,L,240,112,38,77,49.4,13,33,39.4,23,28,82.1,9,25,34,24,7,2,14,23,-2
CHA,CHA vs. SAS,3/3/20,L,240,103,39,82,47.6,12,29,41.4,13,18,72.2,14,32,46,25,4,2,17,16,-1
CHA,CHA vs. MIL,3/1/20,L,240,85,34,96,35.4,8,35,22.9,9,10,90,12,35,47,22,7,8,10,18,-8
CHA,CHA @ TOR,2/28/20,W,240,99,34,78,43.6,13,30,43.3,18,25,72,11,47,58,23,3,8,18,22,3
CHA,CHA vs. NYK,2/26/20,W,240,107,39,83,47,10,30,33.3,19,25,76,10,27,37,25,7,4,14,19,6
CHA,CHA @ IND,2/25/20,L,240,80,31,93,33.3,10,33,30.3,8,18,44.4,13,26,39,22,10,1,11,13,-39
CHA,CHA vs. BKN,2/22/20,L,240,86,31,88,35.2,12,35,34.3,12,21,57.1,9,36,45,22,5,2,13,16,-29
CHA,CHA @ CHI,2/20/20,W,240,103,35,74,47.3,8,28,28.6,25,29,86.2,9,35,44,22,9,4,18,16,10
CHA,CHA @ MIN,2/12/20,W,240,115,43,92,46.7,14,34,41.2,15,23,65.2,12,40,52,22,7,4,14,16,7
CHA,CHA @ DET,2/10/20,W,240,87,33,88,37.5,9,36,25,12,14,85.7,13,32,45,19,10,3,12,15,11
CHA,CHA vs. DAL,2/8/20,L,240,100,38,87,43.7,11,36,30.6,13,18,72.2,12,27,39,15,5,4,11,13,-16
CHA,CHA @ HOU,2/4/20,L,240,110,39,83,47,13,33,39.4,19,24,79.2,12,41,53,22,2,2,17,18,-15
CHA,CHA vs. ORL,2/3/20,L,240,100,41,89,46.1,9,31,29,9,14,64.3,15,31,46,24,8,2,12,16,-12
CHA,CHA @ SAS,2/1/20,L,240,90,35,83,42.2,10,36,27.8,10,12,83.3,6,31,37,29,5,7,17,18,-24
CHA,CHA @ WAS,1/30/20,L,240,107,43,99,43.4,9,30,30,12,19,63.2,16,22,38,32,9,4,9,24,-14
CHA,CHA vs. NYK,1/28/20,W,240,97,34,88,38.6,8,32,25,21,27,77.8,16,35,51,22,5,4,14,14,5
CHA,CHA vs. MIL,1/24/20,L,240,103,32,86,37.2,14,39,35.9,25,30,83.3,8,31,39,24,6,3,13,22,-13
CHA,CHA vs. ORL,1/20/20,L,240,83,29,76,38.2,10,33,30.3,15,20,75,9,30,39,21,4,5,18,18,-23
CHA,CHA @ DEN,1/15/20,L,240,86,33,81,40.7,12,35,34.3,8,14,57.1,9,33,42,28,4,6,15,24,-14
CHA,CHA @ POR,1/13/20,L,240,112,40,90,44.4,18,38,47.4,14,18,77.8,10,32,42,24,7,3,8,20,-3
CHA,CHA @ PHX,1/12/20,L,240,92,36,86,41.9,8,35,22.9,12,18,66.7,8,29,37,25,10,3,16,19,-8
CHA,CHA @ UTA,1/10/20,L,240,92,35,75,46.7,8,26,30.8,14,19,73.7,7,30,37,20,6,3,21,16,-17
CHA,CHA vs. TOR,1/8/20,L,265,110,38,86,44.2,15,37,40.5,19,26,73.1,13,37,50,30,6,6,20,21,-2
CHA,CHA vs. IND,1/6/20,L,240,104,37,81,45.7,10,30,33.3,20,22,90.9,8,30,38,21,3,3,12,14,-11
CHA,CHA @ DAL,1/4/20,W,265,123,42,85,49.4,11,25,44,28,31,90.3,16,37,53,27,5,5,18,22,3
CHA,CHA @ CLE,1/2/20,W,240,109,37,83,44.6,15,38,39.5,20,24,83.3,10,29,39,25,5,0,11,15,3
CHA,CHA vs. BOS,12/31/19,L,240,92,34,86,39.5,12,34,35.3,12,16,75,8,33,41,25,7,4,17,16,-17
CHA,CHA @ MEM,12/29/19,L,240,104,37,86,43,9,31,29,21,32,65.6,11,31,42,23,8,4,14,19,-13
CHA,CHA vs. OKC,12/27/19,L,265,102,42,101,41.6,7,39,17.9,11,18,61.1,17,37,54,26,8,4,15,27,-2
CHA,CHA @ BOS,12/22/19,L,240,93,33,82,40.2,10,34,29.4,17,23,73.9,2,25,27,26,3,5,6,17,-26
CHA,CHA vs. UTA,12/21/19,L,240,107,39,85,45.9,12,29,41.4,17,22,77.3,11,25,36,20,13,4,14,25,-7
CHA,CHA @ CLE,12/18/19,L,240,98,37,91,40.7,13,37,35.1,11,18,61.1,15,20,35,25,12,3,9,20,-2
CHA,CHA vs. SAC,12/17/19,W,240,110,39,81,48.1,13,30,43.3,19,27,70.4,16,35,51,26,5,8,19,18,8
CHA,CHA @ IND,12/15/19,L,240,85,28,91,30.8,5,32,15.6,24,35,68.6,17,39,56,18,4,5,12,21,-22
CHA,CHA @ CHI,12/13/19,W,240,83,30,79,38,6,31,19.4,17,21,81,11,49,60,21,9,5,21,16,10
CHA,CHA @ BKN,12/11/19,W,240,113,36,88,40.9,15,35,42.9,26,32,81.3,15,32,47,20,2,6,8,23,5
CHA,CHA vs. WAS,12/10/19,W,240,114,38,85,44.7,16,41,39,22,28,78.6,11,37,48,22,4,4,13,26,7
CHA,CHA vs. ATL,12/8/19,L,240,107,36,90,40,11,31,35.5,24,29,82.8,13,31,44,22,8,3,11,17,-15
CHA,CHA vs. BKN,12/6/19,L,240,104,36,83,43.4,17,40,42.5,15,17,88.2,10,24,34,23,6,6,19,16,-7
CHA,CHA vs. GSW,12/4/19,W,240,106,40,87,46,21,48,43.8,5,8,62.5,11,33,44,30,11,7,15,20,15
CHA,CHA vs. PHX,12/2/19,L,240,104,38,84,45.2,7,25,28,21,26,80.8,14,39,53,27,4,7,19,23,-5
CHA,CHA @ MIL,11/30/19,L,240,96,37,101,36.6,15,45,33.3,7,8,87.5,15,38,53,21,4,1,12,18,-41
CHA,CHA @ DET,11/29/19,W,240,110,40,83,48.2,19,38,50,11,15,73.3,11,26,37,26,8,6,10,17,3
CHA,CHA vs. DET,11/27/19,W,240,102,39,88,44.3,7,30,23.3,17,20,85,10,31,41,27,3,7,4,18,1
CHA,CHA @ MIA,11/25/19,L,240,100,36,87,41.4,9,33,27.3,19,25,76,10,25,35,25,11,0,14,24,-17
CHA,CHA vs. CHI,11/23/19,L,240,115,44,80,55,12,28,42.9,15,22,68.2,10,33,43,26,5,7,20,17,-1
CHA,CHA @ WAS,11/22/19,L,240,118,48,93,51.6,14,34,41.2,8,8,100,7,37,44,24,9,5,16,18,-7
CHA,CHA @ BKN,11/20/19,L,240,91,30,81,37,11,33,33.3,20,26,76.9,8,33,41,17,8,3,16,23,-10
CHA,CHA @ TOR,11/18/19,L,240,96,33,78,42.3,15,45,33.3,15,24,62.5,9,28,37,26,3,8,20,19,-36
CHA,CHA @ NYK,11/16/19,W,240,103,36,87,41.4,17,48,35.4,14,19,73.7,12,30,42,22,5,3,10,18,1
CHA,CHA vs. DET,11/15/19,W,240,109,43,96,44.8,13,35,37.1,10,16,62.5,14,27,41,22,10,3,11,17,3
CHA,CHA vs. MEM,11/13/19,L,240,117,43,87,49.4,16,36,44.4,15,19,78.9,7,27,34,27,8,5,15,12,-2
CHA,CHA @ PHI,11/10/19,L,240,106,38,84,45.2,14,33,42.4,16,22,72.7,6,25,31,22,9,1,13,19,-8
CHA,CHA vs. NOP,11/9/19,L,240,110,36,88,40.9,12,35,34.3,26,34,76.5,13,29,42,27,10,2,22,27,-5
CHA,CHA vs. BOS,11/7/19,L,240,87,33,86,38.4,6,31,19.4,15,21,71.4,9,40,49,21,7,9,21,19,-21
CHA,CHA vs. IND,11/5/19,W,265,122,42,88,47.7,10,31,32.3,28,42,66.7,10,27,37,22,7,4,13,17,2
CHA,CHA @ GSW,11/2/19,W,240,93,36,85,42.4,5,29,17.2,16,23,69.6,16,32,48,18,6,1,13,15,6
CHA,CHA @ SAC,10/30/19,W,240,118,46,84,54.8,16,32,50,10,14,71.4,10,36,46,30,8,3,21,17,7
CHA,CHA @ LAC,10/28/19,L,240,96,36,83,43.4,14,39,35.9,10,14,71.4,9,29,38,24,5,3,22,23,-15
CHA,CHA @ LAL,10/27/19,L,240,101,35,91,38.5,10,35,28.6,21,23,91.3,13,32,45,19,7,4,16,20,-19
CHA,CHA vs. MIN,10/25/19,L,240,99,37,84,44,12,29,41.4,13,26,50,9,33,42,26,6,5,20,29,-22
CHA,CHA vs. CHI,10/23/19,W,240,126,45,88,51.1,23,44,52.3,13,16,81.3,9,32,41,28,3,4,19,18,1
CHI,CHI vs. CLE,3/10/20,W,240,108,42,84,50,12,34,35.3,12,15,80,14,32,46,23,8,6,21,21,5
CHI,CHI @ BKN,3/8/20,L,240,107,39,92,42.4,12,34,35.3,17,25,68,5,26,31,23,14,3,7,31,-3
CHI,CHI vs. IND,3/6/20,L,240,102,40,97,41.2,9,38,23.7,13,15,86.7,17,28,45,27,12,6,17,25,-6
CHI,CHI @ MIN,3/4/20,L,240,108,45,94,47.9,11,30,36.7,7,11,63.6,9,31,40,24,10,5,10,19,-7
CHI,CHI vs. DAL,3/2/20,W,240,109,44,94,46.8,10,36,27.8,11,17,64.7,12,30,42,24,7,5,14,21,2
CHI,CHI @ NYK,2/29/20,L,240,115,41,89,46.1,17,35,48.6,16,23,69.6,13,20,33,26,12,3,8,22,-10
CHI,CHI vs. OKC,2/25/20,L,240,122,52,97,53.6,12,31,38.7,6,9,66.7,13,26,39,22,6,4,11,25,-2
CHI,CHI vs. WAS,2/23/20,W,240,126,45,81,55.6,18,37,48.6,18,28,64.3,10,27,37,27,15,4,29,28,9
CHI,CHI vs. PHX,2/22/20,L,240,104,36,83,43.4,14,38,36.8,18,21,85.7,11,27,38,18,11,7,26,29,-8
CHI,CHI vs. CHA,2/20/20,L,240,93,37,87,42.5,7,31,22.6,12,19,63.2,12,26,38,24,12,3,14,23,-10
CHI,CHI @ WAS,2/11/20,L,240,114,44,92,47.8,16,39,41,10,14,71.4,10,34,44,25,9,4,22,22,-12
CHI,CHI @ PHI,2/9/20,L,240,111,43,88,48.9,12,32,37.5,13,17,76.5,14,28,42,23,8,3,18,24,-7
CHI,CHI vs. NOP,2/6/20,L,240,119,46,93,49.5,13,29,44.8,14,23,60.9,11,29,40,25,11,1,16,16,-6
CHI,CHI @ TOR,2/2/20,L,240,102,35,90,38.9,15,48,31.3,17,26,65.4,17,24,41,25,10,0,16,21,-27
CHI,CHI @ BKN,1/31/20,L,240,118,42,86,48.8,12,34,35.3,22,26,84.6,11,27,38,27,7,3,14,21,-15
CHI,CHI @ IND,1/29/20,L,265,106,45,85,52.9,6,33,18.2,10,15,66.7,6,28,34,26,10,3,20,17,-9
CHI,CHI vs. SAS,1/27/20,W,240,110,42,93,45.2,14,37,37.8,12,15,80,14,36,50,28,8,2,12,23,1
CHI,CHI @ CLE,1/25/20,W,240,118,44,85,51.8,12,33,36.4,18,24,75,7,29,36,24,15,2,11,16,12
CHI,CHI vs. SAC,1/24/20,L,240,81,31,79,39.2,8,37,21.6,11,14,78.6,8,35,43,23,6,4,21,21,-17
CHI,CHI vs. MIN,1/22/20,W,240,117,39,84,46.4,9,30,30,30,37,81.1,12,38,50,21,9,2,13,22,7
CHI,CHI @ MIL,1/20/20,L,240,98,34,92,37,14,48,29.2,16,18,88.9,7,32,39,18,11,2,17,21,-13
CHI,CHI vs. CLE,1/18/20,W,240,118,48,87,55.2,9,25,36,13,17,76.5,4,22,26,25,18,4,12,24,2
CHI,CHI @ PHI,1/17/20,L,240,89,35,81,43.2,8,35,22.9,11,15,73.3,6,31,37,21,8,3,17,14,-11
CHI,CHI vs. WAS,1/15/20,W,240,115,43,85,50.6,14,38,36.8,15,22,68.2,8,33,41,26,11,5,15,19,9
CHI,CHI @ BOS,1/13/20,L,240,101,37,81,45.7,6,25,24,21,26,80.8,7,31,38,16,5,5,14,22,-12
CHI,CHI @ DET,1/11/20,W,240,108,42,83,50.6,11,35,31.4,13,14,92.9,9,29,38,24,11,6,15,21,9
CHI,CHI vs. IND,1/10/20,L,240,105,37,80,46.3,18,41,43.9,13,16,81.3,6,30,36,16,6,3,16,15,-11
CHI,CHI @ NOP,1/8/20,L,240,108,41,92,44.6,14,35,40,12,21,57.1,10,29,39,22,12,2,12,23,-15
CHI,CHI @ DAL,1/6/20,L,240,110,46,98,46.9,9,31,29,9,11,81.8,17,28,45,25,10,6,9,21,-8
CHI,CHI vs. BOS,1/4/20,L,240,104,34,80,42.5,13,34,38.2,23,31,74.2,11,26,37,23,15,5,16,22,-7
CHI,CHI vs. UTA,1/2/20,L,240,98,37,94,39.4,11,36,30.6,13,17,76.5,15,30,45,22,8,5,11,15,-4
CHI,CHI vs. MIL,12/30/19,L,240,102,40,107,37.4,17,44,38.6,5,8,62.5,14,29,43,26,10,2,10,20,-21
CHI,CHI vs. ATL,12/28/19,W,240,116,43,87,49.4,15,31,48.4,15,19,78.9,13,38,51,22,13,5,17,15,35
CHI,CHI @ ORL,12/23/19,L,240,95,35,88,39.8,13,37,35.1,12,15,80,11,36,47,20,7,5,17,17,-8
CHI,CHI @ DET,12/21/19,W,240,119,40,77,51.9,18,35,51.4,21,25,84,11,35,46,21,8,4,21,13,12
CHI,CHI @ WAS,12/18/19,W,265,110,39,97,40.2,11,37,29.7,21,24,87.5,11,42,53,25,10,6,15,24,1
CHI,CHI @ OKC,12/16/19,L,240,106,43,87,49.4,9,31,29,11,13,84.6,5,26,31,27,17,6,14,21,-3
CHI,CHI vs. LAC,12/14/19,W,240,109,40,85,47.1,14,31,45.2,15,18,83.3,12,38,50,21,12,9,18,25,3
CHI,CHI vs. CHA,12/13/19,L,240,73,27,90,30,7,34,20.6,12,14,85.7,11,34,45,20,11,7,14,20,-10
CHI,CHI vs. ATL,12/11/19,W,240,136,54,94,57.4,11,24,45.8,17,19,89.5,7,35,42,32,15,7,13,25,34
CHI,CHI vs. TOR,12/9/19,L,240,92,35,89,39.3,12,46,26.1,10,14,71.4,9,36,45,30,6,4,17,20,-1
CHI,CHI @ MIA,12/8/19,L,265,105,35,80,43.8,13,36,36.1,22,27,81.5,6,33,39,20,8,1,15,31,-5
CHI,CHI vs. GSW,12/6/19,L,240,98,39,88,44.3,17,41,41.5,3,5,60,10,27,37,21,11,2,15,20,-2
CHI,CHI vs. MEM,12/4/19,W,240,106,33,77,42.9,13,33,39.4,27,37,73,10,40,50,22,5,13,21,22,7
CHI,CHI @ SAC,12/2/19,W,240,113,36,75,48,16,37,43.2,25,29,86.2,3,29,32,20,9,0,18,20,7
CHI,CHI @ POR,11/29/19,L,240,103,36,94,38.3,14,38,36.8,17,25,68,11,36,47,24,8,2,11,22,-4
CHI,CHI @ GSW,11/27/19,L,240,90,34,89,38.2,10,29,34.5,12,18,66.7,14,28,42,20,14,4,18,20,-14
CHI,CHI vs. POR,11/25/19,L,240,94,36,86,41.9,9,39,23.1,13,20,65,8,29,37,24,8,4,17,20,-23
CHI,CHI @ CHA,11/23/19,W,240,116,43,95,45.3,22,47,46.8,8,12,66.7,13,26,39,27,12,3,13,20,1
CHI,CHI vs. MIA,11/22/19,L,240,108,41,90,45.6,10,30,33.3,16,20,80,14,27,41,23,11,3,13,24,-8
CHI,CHI vs. DET,11/20/19,W,240,109,39,91,42.9,14,27,51.9,17,26,65.4,12,43,55,25,9,7,15,24,20
CHI,CHI vs. MIL,11/18/19,L,240,101,39,97,40.2,12,34,35.3,11,14,78.6,13,37,50,25,6,6,15,25,-14
CHI,CHI vs. BKN,11/16/19,L,240,111,32,91,35.2,9,39,23.1,38,41,92.7,17,39,56,15,8,2,20,30,-6
CHI,CHI @ MIL,11/14/19,L,240,115,38,93,40.9,18,43,41.9,21,25,84,10,35,45,25,14,1,20,29,-9
CHI,CHI vs. NYK,11/12/19,W,240,120,41,81,50.6,14,33,42.4,24,31,77.4,9,37,46,22,9,2,20,25,18
CHI,CHI vs. HOU,11/9/19,L,240,94,37,98,37.8,4,32,12.5,16,18,88.9,11,35,46,21,14,5,15,22,-23
CHI,CHI @ ATL,11/6/19,W,240,113,41,82,50,13,33,39.4,18,27,66.7,7,36,43,26,11,9,20,30,20
CHI,CHI vs. LAL,11/5/19,L,240,112,43,85,50.6,14,32,43.8,12,23,52.2,7,35,42,22,11,4,16,21,-6
CHI,CHI @ IND,11/3/19,L,240,95,36,84,42.9,9,29,31,14,25,56,6,36,42,27,8,2,18,21,-13
CHI,CHI vs. DET,11/1/19,W,240,112,39,89,43.8,16,40,40,18,23,78.3,11,31,42,29,6,1,17,18,6
CHI,CHI @ CLE,10/30/19,L,240,111,39,90,43.3,14,39,35.9,19,23,82.6,9,23,32,25,6,5,7,24,-6
CHI,CHI @ NYK,10/28/19,L,240,98,36,85,42.4,9,35,25.7,17,21,81,8,30,38,19,6,5,10,22,-7
CHI,CHI vs. TOR,10/26/19,L,240,84,29,97,29.9,9,35,25.7,17,25,68,12,33,45,18,9,2,15,22,-24
CHI,CHI @ MEM,10/25/19,W,240,110,40,93,43,12,42,28.6,18,24,75,9,36,45,18,14,7,14,21,8
CHI,CHI @ CHA,10/23/19,L,240,125,49,105,46.7,9,30,30,18,22,81.8,20,29,49,25,11,4,12,20,-1
CLE,CLE @ CHI,3/10/20,L,240,103,40,80,50,6,24,25,17,23,73.9,9,26,35,29,9,5,18,15,-5
CLE,CLE vs. SAS,3/8/20,W,265,132,43,94,45.7,13,34,38.2,33,45,73.3,14,46,60,26,4,4,18,24,3
CLE,CLE vs. DEN,3/7/20,W,240,104,42,76,55.3,12,28,42.9,8,12,66.7,8,31,39,32,8,2,22,17,2
CLE,CLE vs. BOS,3/4/20,L,240,106,39,89,43.8,13,38,34.2,15,20,75,17,33,50,24,6,2,13,19,-6
CLE,CLE vs. UTA,3/2/20,L,240,113,42,91,46.2,17,41,41.5,12,18,66.7,11,25,36,28,10,1,7,18,-13
CLE,CLE vs. IND,2/29/20,L,240,104,41,85,48.2,5,22,22.7,17,20,85,6,30,36,30,9,3,16,13,-9
CLE,CLE @ NOP,2/28/20,L,240,104,43,95,45.3,11,31,35.5,7,12,58.3,10,24,34,27,7,2,14,13,-12
CLE,CLE vs. PHI,2/26/20,W,240,108,41,78,52.6,11,24,45.8,15,17,88.2,9,39,48,24,5,4,19,16,14
CLE,CLE vs. MIA,2/24/20,W,265,125,43,97,44.3,14,37,37.8,25,34,73.5,13,40,53,25,8,6,12,20,6
CLE,CLE @ MIA,2/22/20,L,240,105,38,79,48.1,13,36,36.1,16,22,72.7,11,29,40,29,8,2,25,18,-19
CLE,CLE @ WAS,2/21/20,W,240,113,43,81,53.1,11,27,40.7,16,25,64,10,37,47,19,3,6,22,24,5
CLE,CLE vs. ATL,2/12/20,W,240,127,48,94,51.1,10,28,35.7,21,25,84,17,38,55,25,8,6,17,22,22
CLE,CLE vs. LAC,2/9/20,L,240,92,35,95,36.8,7,33,21.2,15,22,68.2,16,29,45,22,9,1,16,17,-41
CLE,CLE @ OKC,2/5/20,L,240,103,41,89,46.1,15,38,39.5,6,11,54.5,9,36,45,31,4,2,20,24,-6
CLE,CLE vs. NYK,2/3/20,L,265,134,52,92,56.5,18,35,51.4,12,18,66.7,5,29,34,34,6,3,15,18,-5
CLE,CLE vs. GSW,2/1/20,L,240,112,41,95,43.2,16,44,36.4,14,14,100,13,33,46,26,8,3,16,15,-19
CLE,CLE vs. TOR,1/30/20,L,240,109,42,90,46.7,13,36,36.1,12,14,85.7,15,37,52,23,7,3,23,21,-6
CLE,CLE vs. NOP,1/28/20,L,240,111,42,97,43.3,11,34,32.4,16,18,88.9,14,32,46,25,7,2,14,20,-14
CLE,CLE @ DET,1/27/20,W,240,115,48,96,50,9,24,37.5,10,13,76.9,11,34,45,25,9,6,14,21,15
CLE,CLE vs. CHI,1/25/20,L,240,106,42,84,50,13,30,43.3,9,11,81.8,11,32,43,30,5,1,21,20,-12
CLE,CLE vs. WAS,1/23/20,L,240,112,44,96,45.8,11,33,33.3,13,17,76.5,10,26,36,24,7,1,9,21,-12
CLE,CLE vs. NYK,1/20/20,L,240,86,32,94,34,11,33,33.3,11,17,64.7,16,37,53,15,5,4,10,14,-20
CLE,CLE @ CHI,1/18/20,L,240,116,40,73,54.8,15,29,51.7,21,23,91.3,7,29,36,27,5,5,27,18,-2
CLE,CLE @ MEM,1/17/20,L,240,109,41,92,44.6,9,36,25,18,26,69.2,16,34,50,18,6,2,15,19,-4
CLE,CLE @ LAC,1/14/20,L,240,103,38,91,41.8,14,37,37.8,13,15,86.7,8,32,40,25,5,6,13,21,-25
CLE,CLE @ LAL,1/13/20,L,240,99,38,85,44.7,7,25,28,16,24,66.7,10,30,40,21,4,1,20,22,-29
CLE,CLE @ DEN,1/11/20,W,240,111,44,89,49.4,12,37,32.4,11,13,84.6,12,43,55,22,5,1,15,19,8
CLE,CLE @ DET,1/9/20,W,265,115,48,91,52.7,5,20,25,14,20,70,10,29,39,24,9,5,15,18,3
CLE,CLE vs. DET,1/7/20,L,240,113,42,85,49.4,14,31,45.2,15,16,93.8,11,35,46,29,7,4,17,19,-2
CLE,CLE vs. MIN,1/5/20,L,240,103,40,84,47.6,8,25,32,15,19,78.9,12,32,44,15,6,2,20,13,-15
CLE,CLE vs. OKC,1/4/20,L,240,106,39,85,45.9,14,30,46.7,14,17,82.4,9,33,42,19,4,0,15,26,-15
CLE,CLE vs. CHA,1/2/20,L,240,106,41,81,50.6,13,35,37.1,11,14,78.6,7,35,42,26,6,3,15,22,-3
CLE,CLE @ TOR,12/31/19,L,240,97,37,87,42.5,10,38,26.3,13,16,81.3,8,33,41,21,5,4,15,19,-20
CLE,CLE @ MIN,12/28/19,W,240,94,32,77,41.6,4,20,20,26,36,72.2,14,46,60,13,9,4,29,21,6
CLE,CLE @ BOS,12/27/19,L,240,117,44,85,51.8,9,23,39.1,20,29,69,6,32,38,22,7,3,11,17,-12
CLE,CLE vs. ATL,12/23/19,W,240,121,50,96,52.1,11,29,37.9,10,12,83.3,7,36,43,19,8,6,23,16,3
CLE,CLE vs. MEM,12/20/19,W,240,114,40,92,43.5,17,37,45.9,17,23,73.9,16,44,60,26,4,10,16,12,7
CLE,CLE vs. CHA,12/18/19,W,240,100,40,74,54.1,7,26,26.9,13,17,76.5,10,38,48,25,7,3,25,21,2
CLE,CLE @ TOR,12/16/19,L,240,113,44,90,48.9,12,35,34.3,13,17,76.5,9,30,39,30,6,1,11,15,-20
CLE,CLE @ MIL,12/14/19,L,240,108,41,90,45.6,15,35,42.9,11,15,73.3,12,33,45,27,10,3,18,19,-17
CLE,CLE @ SAS,12/12/19,W,265,117,44,96,45.8,15,45,33.3,14,20,70,11,39,50,22,6,3,19,22,8
CLE,CLE vs. HOU,12/11/19,L,240,110,46,89,51.7,13,32,40.6,5,8,62.5,9,27,36,29,8,4,17,15,-6
CLE,CLE @ BOS,12/9/19,L,240,88,36,91,39.6,7,31,22.6,9,19,47.4,18,27,45,18,8,2,18,11,-22
CLE,CLE @ PHI,12/7/19,L,240,94,36,96,37.5,9,35,25.7,13,17,76.5,11,24,35,20,4,0,18,17,-47
CLE,CLE vs. ORL,12/6/19,L,240,87,35,83,42.2,10,34,29.4,7,10,70,10,35,45,22,9,7,18,19,-6
CLE,CLE vs. DET,12/3/19,L,240,94,38,90,42.2,8,27,29.6,10,14,71.4,12,28,40,16,6,6,14,11,-33
CLE,CLE vs. MIL,11/29/19,L,240,110,44,88,50,17,34,50,5,10,50,8,33,41,32,7,1,15,22,-9
CLE,CLE vs. ORL,11/27/19,L,240,104,37,81,45.7,11,34,32.4,19,22,86.4,12,37,49,20,5,0,25,15,-12
CLE,CLE vs. BKN,11/25/19,L,240,106,40,94,42.6,13,32,40.6,13,20,65,12,33,45,24,5,4,12,14,-2
CLE,CLE vs. POR,11/23/19,W,240,110,37,87,42.5,10,31,32.3,26,32,81.3,9,43,52,19,9,2,13,14,6
CLE,CLE @ DAL,11/22/19,L,240,101,37,86,43,12,29,41.4,15,17,88.2,8,26,34,23,3,3,10,15,-42
CLE,CLE @ MIA,11/20/19,L,240,100,37,87,42.5,12,38,31.6,14,16,87.5,10,24,34,19,13,2,19,23,-24
CLE,CLE @ NYK,11/18/19,L,240,105,36,76,47.4,17,36,47.2,16,30,53.3,10,31,41,18,2,1,20,26,-18
CLE,CLE vs. PHI,11/17/19,L,240,95,34,90,37.8,6,25,24,21,24,87.5,11,31,42,14,9,5,15,21,-19
CLE,CLE vs. MIA,11/14/19,L,240,97,36,85,42.4,8,32,25,17,21,81,11,30,41,18,14,2,18,16,-11
CLE,CLE @ PHI,11/12/19,L,240,97,38,86,44.2,5,21,23.8,16,20,80,9,36,45,13,10,0,14,13,-1
CLE,CLE @ NYK,11/10/19,W,240,108,36,82,43.9,8,28,28.6,28,31,90.3,9,36,45,20,11,2,14,19,21
CLE,CLE @ WAS,11/8/19,W,240,113,41,90,45.6,6,27,22.2,25,29,86.2,17,31,48,18,10,5,13,17,13
CLE,CLE vs. BOS,11/5/19,L,240,113,40,95,42.1,13,33,39.4,20,22,90.9,11,32,43,22,3,6,9,18,-6
CLE,CLE vs. DAL,11/3/19,L,240,111,39,96,40.6,18,48,37.5,15,22,68.2,12,29,41,24,9,4,9,14,-20
CLE,CLE @ IND,11/1/19,L,240,95,32,87,36.8,11,32,34.4,20,25,80,3,42,45,20,9,1,16,21,-7
CLE,CLE vs. CHI,10/30/19,W,240,117,41,78,52.6,10,24,41.7,25,31,80.6,10,37,47,25,3,7,19,21,6
CLE,CLE @ MIL,10/28/19,L,240,112,45,100,45,12,39,30.8,10,12,83.3,10,38,48,19,2,3,12,22,-17
CLE,CLE vs. IND,10/26/19,W,240,110,40,80,50,11,31,35.5,19,29,65.5,12,32,44,23,9,7,19,20,11
CLE,CLE @ ORL,10/23/19,L,240,85,33,88,37.5,9,34,26.5,10,15,66.7,10,44,54,20,8,2,16,15,-9
DAL,DAL @ PHX,8/13/20,L,240,102,39,89,43.8,8,26,30.8,16,19,84.2,11,32,43,17,3,4,11,18,-26
DAL,DAL vs. POR,8/11/20,L,240,131,42,81,51.9,20,44,45.5,27,33,81.8,5,32,37,28,4,5,17,23,-3
DAL,DAL @ UTA,8/10/20,W,240,122,48,85,56.5,12,24,50,14,16,87.5,4,30,34,29,6,3,8,23,8
DAL,DAL vs. MIL,8/8/20,W,265,136,48,115,41.7,17,53,32.1,23,25,92,11,43,54,37,6,2,7,26,4
DAL,DAL vs. LAC,8/6/20,L,240,111,39,87,44.8,17,48,35.4,16,21,76.2,8,29,37,24,3,4,8,17,-15
DAL,DAL @ SAC,8/4/20,W,265,114,33,90,36.7,9,41,22,39,50,78,17,44,61,22,4,2,17,21,4
DAL,DAL @ PHX,8/2/20,L,240,115,38,93,40.9,6,31,19.4,33,37,89.2,10,39,49,22,8,5,8,22,-2
