TEAM,MATCH UP,GAME DATE,W/L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PACE,PIE
BKN,BKN vs. MEM,3/19/18,W,48,119.2,113.9,5.3,75,1.23,19.7,26.2,70.2,49.4,22.2,61.1,65.8,100,54
BKN,BKN vs. DAL,3/17/18,W,48,122.6,114,8.6,58.1,2.5,19.5,22.2,69.8,48,10.8,59.5,61.7,93,55.3
BKN,BKN @ PHI,3/16/18,L,48,119.6,123.7,-4.1,62.5,2.08,17.9,35.3,70.4,53.3,12.4,53.4,57.5,97,46.7
BKN,BKN vs. TOR,3/13/18,L,48,106.3,123.4,-17.2,60,1.75,16.3,23.1,68,45.1,12.5,49.4,54,95,41.8
BKN,BKN vs. PHI,3/11/18,L,48,98,120,-22,51.5,0.94,12.9,29.6,68,48.1,18.2,44.7,50.8,99.5,33.4
BKN,BKN @ CHA,3/8/18,W,48,125,109.9,15.1,63.8,2.5,20.8,30.4,75.6,52.7,12,57.1,61.5,100.5,57.4
BKN,BKN @ GSW,3/6/18,L,48,101,116.3,-15.3,66.7,1.5,17.3,28.8,83.3,51.1,16,47.6,52.6,99,39
BKN,BKN @ LAC,3/4/18,L,48,118.8,121.8,-3,75,2.14,20.1,33.3,78,52.6,13.9,53.8,58.8,101,48
BKN,BKN @ SAC,3/1/18,L,53,103.7,108.4,-4.7,67.5,1.23,17.6,32.8,75.5,52.3,20.6,50.5,53.6,96.91,45.3
BKN,BKN @ CLE,2/27/18,L,48,117.1,121.7,-4.6,65.9,2.23,21,8.9,66.7,39.6,12.4,61,64.6,105.5,49.3
BKN,BKN vs. CHI,2/26/18,W,48,104,87,17,77.5,2.07,22.5,16,70.3,46.5,15,53.3,55.6,100,59.2
BKN,BKN @ CHA,2/22/18,L,48,101.1,115.6,-14.6,75,2.7,19.9,25.9,63.8,42.9,10.5,46.2,48.4,95.5,39.4
BKN,BKN vs. IND,2/14/18,L,48,105.1,110.2,-5.1,68.6,1.71,17.8,26.4,70.4,48.6,14.3,50,54.3,98,44.5
BKN,BKN vs. LAC,2/12/18,L,48,106.3,121.3,-15,65.9,2.08,20,26,71.8,46.1,13.7,52.8,54.1,94.5,45
BKN,BKN vs. NOP,2/10/18,L,58,104.9,112.2,-7.3,69.8,1.76,17.3,31,72.1,50,13.9,46.9,51.7,101.38,44.4
BKN,BKN @ DET,2/7/18,L,48,103.9,111.7,-7.7,84.6,1.65,22.4,23.1,82.4,52.4,19.6,52.8,55.6,102.5,46.6
BKN,BKN vs. HOU,2/6/18,L,48,121.5,132.3,-10.8,58.5,2.18,18.6,26.7,73.7,48.2,11.8,57.6,61.1,93,46.3
BKN,BKN vs. MIL,2/4/18,L,48,102.2,121.1,-18.9,67.6,2.78,18.8,28.6,64.3,43.9,9.8,46.1,48.9,91,39.6
BKN,BKN vs. LAL,2/2/18,L,48,102.1,105.2,-3.1,54.1,1.67,16,20,60.7,41.5,12.4,50.6,53.7,97,49.6
BKN,BKN vs. PHI,1/31/18,W,48,127.5,116.1,11.3,48.7,1.36,15.6,29.3,74.4,52.4,15.4,59.1,64.9,92,51.5
BKN,BKN @ NYK,1/30/18,L,48,96.9,112.1,-15.2,41.7,0.83,11.8,27.5,72.2,50.5,18.4,46.6,50.5,98.5,39.9
BKN,BKN @ MIN,1/27/18,L,48,104.3,116.8,-12.5,57.9,1.38,17.5,23.9,60,43.6,17.2,51.8,54.7,94,42.5
BKN,BKN @ MIL,1/26/18,L,48,93.8,119.6,-25.8,54.5,1.29,14,25.9,85.7,51,14.4,41.6,46.5,97,32.6
BKN,BKN @ OKC,1/23/18,L,48,112.5,113.5,-1,73,1.93,20.3,24.4,70,50.5,14.6,57,60,96,51.5
BKN,BKN @ DET,1/21/18,W,48,107.4,104.2,3.3,62.2,1.53,18.3,19.1,77.4,50,16,54.4,56.9,95,50.4
BKN,BKN vs. MIA,1/19/18,W,48,107.4,102.2,5.3,55.6,1.43,16.1,25.6,67.9,49,14.9,53.3,57.8,93.5,55.3
BKN,BKN vs. SAS,1/17/18,L,48,96.9,101,-4.1,65.7,1.64,17.7,18,84.9,52.4,14.3,50,52.2,98.5,44.3
BKN,BKN vs. NYK,1/15/18,L,48,104,116.7,-12.7,50,1.45,12.3,23.7,75.6,46.2,11,43.1,50.6,101,37
BKN,BKN @ WAS,1/13/18,L,53,101.8,107.2,-5.4,66.7,1.75,18.3,25,81.3,50,14.4,48.5,52.4,100.53,43.4
BKN,BKN @ ATL,1/12/18,W,48,111.1,105,6.1,72.5,1.93,20.3,27.8,71.7,48,15.2,53.4,55.9,99.5,51.6
BKN,BKN vs. DET,1/10/18,L,48,80.8,115.2,-34.3,70.4,0.95,15.7,6.3,70.8,38.5,20.2,44.6,49.6,99,35
BKN,BKN vs. TOR,1/8/18,L,53,98.3,100,-1.7,56.4,1.38,14.5,25.4,80,52,13.9,45,50.3,103.7,49
BKN,BKN vs. BOS,1/6/18,L,48,89.5,92.6,-3.1,36.7,0.61,8.2,45.2,71.9,58.7,18.9,36.3,42.2,94.5,47.9
BKN,BKN vs. MIN,1/3/18,W,48,104.3,102.1,2.2,59.5,1.1,18.2,14.3,78.3,50.6,21.3,61.1,63.8,94.5,51.6
BKN,BKN vs. ORL,1/1/18,W,48,102.1,99,3.1,47.2,1.31,13.6,26.5,65.2,48.7,13.5,49.4,53.2,96,57.6
BKN,BKN @ BOS,12/31/17,L,48,104,108,-4,64.1,2.27,17.6,27.1,78.7,50,10.9,46.8,50.8,100.5,47.2
BKN,BKN @ MIA,12/29/17,W,48,109.9,85.3,24.6,64.1,1.32,18.5,22,77.4,55.3,18.8,56.3,61.7,101.5,68.3
BKN,BKN @ NOP,12/27/17,L,48,108.7,120.8,-12.1,63.4,1.53,18.3,23.5,77.3,48.4,16.3,56.1,58.8,105,40.4
BKN,BKN @ SAS,12/26/17,L,48,100,112.4,-12.4,59,1.77,17,27.3,85,51.6,13.4,48.4,50,97,41.6
BKN,BKN @ IND,12/23/17,L,53,116.7,120.6,-3.9,57.1,1.71,16.1,40.7,75.6,55.8,13.7,51,54.6,92.38,43
BKN,BKN vs. WAS,12/22/17,W,48,124,86.6,37.4,65.9,1.61,20.3,39.1,80.3,62.6,18.8,58,61.2,96.5,68.6
BKN,BKN vs. SAC,12/20/17,L,48,111.2,116.9,-5.6,46.9,1.36,12.5,30.8,58.1,43.2,12.4,48.2,53.7,89,44.6
BKN,BKN vs. IND,12/17/17,L,48,105.4,118.5,-13,76.5,2.17,20.2,22,73.5,42.9,13,49.4,53.7,92,41.6
BKN,BKN @ TOR,12/15/17,L,48,87.9,121.2,-33.3,46.9,0.63,12,23.9,71.1,47.3,24.2,46.7,51.6,99,30.6
BKN,BKN vs. NYK,12/14/17,L,48,107.2,114.4,-7.2,56.8,1.17,15.9,31.3,68.6,50.5,18.6,51.8,55.8,97,47.6
BKN,BKN vs. WAS,12/12/17,W,48,100,96.1,3.9,76.5,1.86,18.4,22.2,76.3,50.4,13.6,46.4,52.3,102.5,56.5
BKN,BKN vs. MIA,12/9/17,L,48,95.7,107.4,-11.7,48.5,1.14,13.3,22,74,48,15.1,45.1,49.8,93.5,42.5
BKN,BKN vs. OKC,12/7/17,W,48,98,95,3,68.6,1.5,17.6,23.5,67.7,48.3,15.7,50.6,53.6,101,58.9
BKN,BKN @ ATL,12/4/17,W,48,107.8,86.5,21.3,70.7,1.21,20,31.1,79.6,57.6,23.5,57.1,60,103,63.2
BKN,BKN vs. ATL,12/2/17,L,48,104.1,117.5,-13.4,76.5,1.37,19,28.6,68.5,49.5,19.4,51.8,55.9,97.5,45.2
BKN,BKN @ DAL,11/29/17,W,48,110.1,106.1,4,59.5,1.79,17.7,30.9,85.4,56.3,14.1,52.8,54,98.5,49.1
BKN,BKN @ HOU,11/27/17,L,48,102,115.8,-13.9,60,1.71,18.2,14.3,83.3,48.5,13.9,52.3,55.1,101,45
BKN,BKN @ MEM,11/26/17,W,48,108.9,97.8,11.1,57.6,1,15.4,35.7,70,54.3,21.1,53.4,58.3,90,59.2
BKN,BKN vs. POR,11/24/17,L,48,121.4,123.3,-1.9,50,2.78,17.4,32.7,68.5,50.9,8.7,55,57.2,103,47.8
BKN,BKN @ CLE,11/22/17,L,48,110.1,119,-8.9,61.9,1.37,19.4,22,86,54.8,19.2,60.5,61.9,99.5,47.7
BKN,BKN vs. GSW,11/19/17,L,48,101.8,107.3,-5.4,70.6,1.85,16.1,24.6,81.6,48.3,11.9,44.2,49.5,109.5,39.9
BKN,BKN vs. UTA,11/17/17,W,48,120.4,108.1,12.3,62.8,2.08,20.1,20.9,76.7,48.8,13.3,61.3,63.6,98.5,54.8
BKN,BKN vs. BOS,11/14/17,L,48,101,106.9,-5.9,66.7,1.73,19.1,17.6,71.4,44,14.9,52.3,53.7,101.5,44.3
BKN,BKN @ UTA,11/11/17,L,48,102.9,111.8,-8.9,37.1,0.76,10.3,22.9,73.9,47.9,16.5,50.7,56.9,102.5,44.7
BKN,BKN @ POR,11/10/17,W,48,102,98,4,64.1,2.5,18.5,21.1,74.5,47.3,10.1,49.5,50.8,99,54.4
BKN,BKN @ DEN,11/7/17,L,48,93.7,100,-6.3,57.9,0.88,15.2,24.5,79.2,51.9,22.5,48.9,52.7,111.5,44.8
BKN,BKN @ PHX,11/6/17,W,48,92.5,87.6,4.8,57.1,1.25,14.3,26.8,69.5,48.7,15.1,44.8,49.1,105.5,56.5
BKN,BKN @ LAL,11/3/17,L,48,100,109.7,-9.7,62.2,1.44,15.9,16.7,78.4,45,14.3,45.6,52,112.5,41.4
BKN,BKN vs. PHX,10/31/17,L,48,99.1,105.2,-6,35.7,2.14,10.8,13.8,75,41,6.1,45.6,49.5,115.5,43
BKN,BKN vs. DEN,10/29/17,L,48,105.7,118.1,-12.4,61.5,1.6,16.2,33.3,89.6,57.7,14.3,46.9,50.6,105,42
BKN,BKN @ NYK,10/27/17,L,48,88.7,111.5,-22.8,60,1.13,14.8,14.6,59.6,39,16.5,47.3,51,96.5,38.1
BKN,BKN vs. CLE,10/25/17,W,48,108.7,102.9,5.9,55,1.69,15.9,26.8,68.9,45.5,12.6,52.2,54.8,103.5,48.7
BKN,BKN @ ORL,10/24/17,L,48,115.2,119,-3.8,52.5,1.4,14.4,33.9,78.3,53.3,14.3,47.4,54.5,105,44.3
BKN,BKN vs. ATL,10/22/17,W,48,108.4,98.1,10.3,65.9,1.5,18,32.7,65.6,50.9,16.8,53.4,56.9,106.5,60.6
BKN,BKN vs. ORL,10/20/17,W,48,116.7,113.1,3.6,47.8,1.22,15.1,35.3,75.6,54.2,16.7,54.9,58.7,107.5,52.7
BKN,BKN @ IND,10/18/17,L,48,113.9,119.7,-5.7,48.9,1.1,14.4,31.4,63,47.6,17.4,54.3,60.6,116,43.8
CHA,CHA @ IND,4/10/18,W,48,124,94.9,29.1,58.7,3.86,19.7,25.9,72.6,50.9,7.3,55.6,57.1,97,62.1
CHA,CHA vs. IND,4/8/18,L,48,107.3,111.8,-4.5,67.5,1.29,19.1,14.3,82.2,49.4,19.3,56.9,62.8,109.5,47.7
CHA,CHA @ ORL,4/6/18,W,48,139.8,102,37.8,66.7,3.2,22.7,30.8,76.4,57.4,10.2,65.7,70.3,98,67.7
CHA,CHA @ CHI,4/3/18,L,48,111.8,117.6,-5.9,60,1.2,17.3,28.3,74.5,53.5,19.6,57.4,61.1,102,48.5
CHA,CHA vs. PHI,4/1/18,L,48,101,115.5,-14.5,51.5,1.06,13,24.5,71.7,46.5,15.8,45.7,52.6,102,38.8
CHA,CHA @ WAS,3/31/18,L,48,96.9,111.5,-14.6,62.9,1.29,16.7,29.8,77.6,54.2,17.7,49.4,52.3,96,44
CHA,CHA vs. CLE,3/28/18,L,48,110.5,125.5,-15,51.3,1.54,16.3,21.1,72,50,13.7,54.6,60.7,94.5,47.8
CHA,CHA vs. NYK,3/26/18,W,53,129.2,120.8,8.5,49,1.67,17.2,31.1,68.6,51,14.2,60.8,65,96,55.7
CHA,CHA @ DAL,3/24/18,W,48,97.1,93.3,3.8,60,1.62,14.8,25.4,84.7,54.1,12.4,44.6,48.7,105,52.4
CHA,CHA vs. MEM,3/22/18,W,48,142.9,79.8,63.1,51,2.78,18.1,33.3,79.2,58.2,9.2,63.6,67.4,98.5,80.8
CHA,CHA @ BKN,3/21/18,W,48,107.8,101.9,5.8,50,1.38,12.2,42.2,79.7,60.2,12.6,39.9,48.4,103,56.8
CHA,CHA @ PHI,3/19/18,L,48,95.9,110.2,-14.3,50,1.78,12.9,18.5,67.3,42.5,9.2,41.7,48.4,98,42
CHA,CHA @ NYK,3/17/18,L,48,99,122.8,-23.8,33.3,1.1,8.6,24.6,72.2,47,9.8,41.7,48.5,101.5,39.2
CHA,CHA @ ATL,3/15/18,W,48,125.2,113.6,11.7,65.2,3,21.4,14.3,77.8,47.6,9.7,62.6,64.4,103,55.3
CHA,CHA @ NOP,3/13/18,L,48,108.5,112.3,-3.8,48.9,1.57,15.8,22,69.8,46.6,13.2,52.2,56,106,46.8
CHA,CHA vs. PHX,3/10/18,W,48,119.6,116.2,3.4,54.5,2,17.5,28.9,82.2,55.6,11.8,58,61.7,100.5,54.6
CHA,CHA vs. BKN,3/8/18,L,48,109.9,125,-15.1,46.3,1.46,14.6,24.4,69.6,47.3,12.9,50.6,56.5,100.5,42.6
CHA,CHA vs. PHI,3/6/18,L,48,120,133.3,-13.3,65,2.6,20.2,18.2,67.6,40.7,10.5,56.9,60.9,95.5,44.4
CHA,CHA @ TOR,3/4/18,L,48,99,105.1,-6.1,50,1.78,12.8,23.2,76.9,49.1,9.1,40.6,48.8,98.5,47.8
CHA,CHA @ PHI,3/2/18,L,48,102.1,114.6,-12.5,61.8,2.1,16.2,22.6,79.5,48.5,10.3,48.8,52.1,96.5,39.3
CHA,CHA @ BOS,2/28/18,L,48,109.3,139.6,-30.3,57.1,3.43,18,21.4,72.7,40.4,7.2,51.1,52.6,96.5,36.3
CHA,CHA vs. CHI,2/27/18,W,48,118,104,14,63.6,2,20.7,21.4,69.8,45.9,14,62.8,64.7,99.5,58.2
CHA,CHA vs. DET,2/25/18,W,48,112.9,99,13.9,66.7,1.56,19.6,33.3,80.4,55.7,17.8,56.8,58.1,100,56.9
CHA,CHA @ WAS,2/23/18,W,48,129.8,111.7,18.1,59.1,2.89,19.4,29.2,78,51.7,9.6,58.3,61.7,94,56.6
CHA,CHA vs. BKN,2/22/18,W,48,115.6,101.1,14.6,69,1.93,20.6,36.2,74.1,57.1,15.6,54.6,57.9,95.5,60.6
CHA,CHA @ ORL,2/14/18,W,48,104,100,4,68.4,2.17,19.4,15.4,73.1,44.2,12,50.6,54,101,55.6
CHA,CHA vs. TOR,2/11/18,L,48,106.2,126.8,-20.6,68.4,2,19.1,26.4,80,49.5,13.4,48.3,52,97,41.3
CHA,CHA @ UTA,2/9/18,L,48,98.9,110.4,-11.5,48.6,2.43,14.5,11.5,72.7,39.6,7.4,46.5,50.3,95.5,39
CHA,CHA @ POR,2/8/18,L,53,97.2,102.8,-5.7,44.7,1.42,12.8,19.7,78.4,46.4,11.3,45.4,48.8,96,44.5
CHA,CHA @ DEN,2/5/18,L,48,111.8,130.1,-18.3,53.8,2.1,17.5,13.6,83.8,45.7,10.8,57.8,59.4,93,40.3
CHA,CHA @ PHX,2/4/18,W,48,117.3,114.6,2.8,60,3,16.9,35.6,86.1,54.7,8.2,46.9,52.9,97,51.8
CHA,CHA vs. IND,2/2/18,W,48,131.7,126,5.7,61.4,1.8,19.1,35.9,75,56.6,14.9,62,67.9,100.5,53.9
CHA,CHA @ ATL,1/31/18,W,48,133.7,122.2,11.5,63,2.42,21,43.5,81.6,60.7,13,60.6,62.8,91,52.2
CHA,CHA @ IND,1/29/18,L,48,100,109.4,-9.4,48.6,1.13,14.3,27.5,82.1,51.1,16.7,50,52.3,96,40.6
CHA,CHA @ MIA,1/27/18,L,48,96.8,102.2,-5.3,41.4,1.5,9.8,28.8,71.4,48.1,8.5,37.5,45.8,93.5,45.6
CHA,CHA vs. ATL,1/26/18,W,48,119.8,107.8,12,62.5,2.27,18,26.5,79.5,51.6,10.9,52.8,59.3,101.5,57.1
CHA,CHA vs. NOP,1/24/18,L,48,96,101,-5,44.4,1.14,12.5,26.4,78,51.5,14,45.9,48.7,100,42.2
CHA,CHA vs. SAC,1/22/18,W,48,112,107,5,57.9,1.29,16.1,32.7,75.9,55.3,17,53.5,57.7,100,52.6
CHA,CHA vs. MIA,1/20/18,L,48,109.4,109.3,0.1,53.7,2.75,17.1,22,76.6,48.5,8.3,49.4,52.9,96.5,50
CHA,CHA vs. WAS,1/17/18,W,48,131.7,106.9,24.8,56.3,2.7,18.6,32.7,82.2,55.7,9.9,56.6,60.8,101.5,58.3
CHA,CHA @ DET,1/15/18,W,48,114.6,103.9,10.7,48.8,1.4,15.7,22.9,89.1,55.3,14.6,57.1,59.9,103,54.8
CHA,CHA vs. OKC,1/13/18,L,48,95.8,106.3,-10.5,48.5,1.07,12.9,26.4,66.7,48.3,15.8,45.2,48.9,95,46.2
CHA,CHA vs. UTA,1/12/18,W,48,103.1,90.7,12.4,53.1,1.31,13.7,22,82,52,13.5,46.8,53.2,96.5,55.9
CHA,CHA vs. DAL,1/10/18,L,48,108.8,115,-6.2,37.2,1.45,12.8,19.1,91.1,54.3,10.8,57.1,57.1,101,45.2
CHA,CHA @ LAL,1/5/18,W,48,106.9,93.1,13.9,61.9,1.73,17.4,37.9,74.1,56,14.9,48.5,50.9,101,58.1
CHA,CHA @ SAC,1/2/18,W,48,136.5,118.1,18.4,49,8.33,19.7,17.5,59.1,39.3,3.1,65.7,67.6,95,58.6
CHA,CHA @ LAC,12/31/17,L,48,98,108.2,-10.2,63.9,1.35,16,36.2,78,53.5,17,44.6,48.3,99,42.3
CHA,CHA @ GSW,12/29/17,W,48,109.9,101,8.9,65.9,2.45,18.8,30.8,76.6,52.5,10.9,49.4,53.4,100,56.2
CHA,CHA vs. BOS,12/27/17,L,48,94.8,106.3,-11.5,46.9,1.25,11.5,33.9,80.5,53,12.5,40.8,45.6,96,43.1
CHA,CHA vs. MIL,12/23/17,W,48,116.8,110.4,6.4,61.1,1.29,16.9,32.6,76.1,55.1,17.9,54.7,60.6,95.5,54
CHA,CHA @ MIL,12/22/17,L,48,110.6,116,-5.3,53.8,2.33,16.5,25.5,76.1,49.5,9.6,51.1,54.5,94,45.2
CHA,CHA vs. TOR,12/20/17,L,48,109.9,127.7,-17.8,53.8,1.75,15.4,29.8,71.1,50,11.9,50,55.3,101,43.1
CHA,CHA vs. NYK,12/18/17,W,48,106.9,90.1,16.8,69.8,1.58,20.5,32.6,76,55.2,18.6,54,57.3,101.5,61.5
CHA,CHA vs. POR,12/16/17,L,48,91,94.9,-3.9,54.5,2.57,13.3,28.4,80.9,50,7,38,42,99,48.1
CHA,CHA vs. MIA,12/15/17,L,48,101,106.1,-5.1,61.8,1.24,15.7,32.7,79.5,52.7,17.5,47,51.6,97.5,43.6
CHA,CHA @ HOU,12/13/17,L,48,95,110.2,-15.2,38.9,1.17,10.9,27.8,86.5,56.6,11.9,43.7,48.5,99.5,44.8
CHA,CHA @ OKC,12/11/17,W,48,119.6,107.3,12.3,51.2,1.57,17.1,25,70,50,14.4,61.1,63.3,96.5,58.7
CHA,CHA vs. LAL,12/9/17,L,48,100,111.1,-11.1,51.2,1.91,15.8,24.1,77.8,48.5,11.1,48.4,49.9,99,43
CHA,CHA vs. CHI,12/8/17,L,53,100,106.3,-6.3,55,2,15,23.1,75.9,47.1,9.9,45,49.2,100.98,46.6
CHA,CHA vs. GSW,12/6/17,L,48,88.8,104.1,-15.3,50,1.42,12.7,31.7,80,51.9,12.2,38.1,41.6,97.5,37.2
CHA,CHA vs. ORL,12/4/17,W,48,102,92.2,9.8,50,1.13,12.7,27.8,87.2,55.4,14.7,42.3,51.2,102,58.9
CHA,CHA @ MIA,12/1/17,L,48,100,102.9,-2.9,55.3,0.95,16,23.8,71.1,48.3,22,51.3,56.7,101,49.7
CHA,CHA @ TOR,11/29/17,L,48,117.7,131.3,-13.5,70.3,2,19.4,31.1,64.6,48.4,13.5,52.5,59.9,96,48.1
CHA,CHA vs. SAS,11/25/17,L,48,92.5,112.8,-20.3,64.5,1.43,15.4,30.9,72.1,49,15.1,39.3,45.1,93.5,35.5
CHA,CHA @ CLE,11/24/17,L,48,101,103.1,-2.1,69.4,2.78,17.6,30.3,89.4,54.9,9.2,44.1,46.8,97.5,47.4
CHA,CHA vs. WAS,11/22/17,W,53,117.3,111.7,5.6,53.5,1.92,15.5,29.4,75.9,53.3,10.9,52.7,59.4,100.08,54
CHA,CHA vs. MIN,11/20/17,W,48,116.8,103,13.8,52.4,1.29,16.1,33.3,78.2,57.3,16.8,55.9,60.4,100,61.3
CHA,CHA vs. LAC,11/18/17,W,48,105.2,90.6,14.5,58.8,2.5,15.4,25,79.2,51.4,8.2,45.4,51.1,96.5,60.8
CHA,CHA @ CHI,11/17/17,L,48,117.6,120.6,-2.9,45.2,1.46,14.8,20,86.4,54.8,12.7,58,62.5,102,48.8
CHA,CHA vs. CLE,11/15/17,L,48,108.1,116.2,-8.1,51.2,1.62,15.9,26,63,45.2,13.1,51.2,54.4,99,46.7
CHA,CHA @ BOS,11/10/17,L,48,89.7,93.8,-4.1,64.5,1.43,15.3,26.8,76.8,51.8,14.4,42.5,46,96.5,50
CHA,CHA @ NYK,11/7/17,L,48,120.2,126.9,-6.7,57.1,1.85,17.5,40,72.7,53,13.8,54.4,57.4,93.5,43.7
CHA,CHA @ MIN,11/5/17,L,48,94.9,113.1,-18.2,64.9,2.18,17.9,22.4,68.1,42.9,11.1,46.6,47.8,99,39.1
CHA,CHA @ SAS,11/3/17,L,48,101,108,-7,48.5,1.33,12.5,25.9,78.7,50.5,12,46.3,51.3,100,43
CHA,CHA vs. MIL,11/1/17,W,48,128.6,123.5,5.1,46.7,1.91,16.2,25,72.3,49.5,11.2,61.9,65.1,98,53.2
CHA,CHA @ MEM,10/30/17,W,48,105.1,98,7,40.5,1.25,11.6,29.1,73.4,52.9,12.1,45.5,51.1,100,53.5
CHA,CHA vs. ORL,10/29/17,W,48,112.1,107.6,4.5,58.5,1.82,20.4,37.5,78.7,60.6,15.9,57.7,57.4,106,55.6
CHA,CHA vs. HOU,10/27/17,L,48,96.9,113.5,-16.7,48.5,1.78,12.6,26.2,75,47.7,9.4,43.8,46.4,96,41.1
CHA,CHA vs. DEN,10/25/17,W,48,110,94.9,15.1,44.7,1.21,13.3,24.4,66.7,49.5,14,54.9,59.5,99,65.1
CHA,CHA @ MIL,10/23/17,L,48,95.9,105.1,-9.2,51.5,1.21,13.4,26.4,84.8,53.5,14.3,46.8,50.1,98,41.9
CHA,CHA vs. ATL,10/20/17,W,48,105.8,90.1,15.7,45.9,0.81,12.5,34.6,78,57.7,20.4,49.4,54.9,102,62.1
CHA,CHA @ DET,10/18/17,L,48,90.9,103,-12.1,55.2,0.94,13.2,15.2,80.4,51,17.2,45.9,52.5,99,43.4
CHI,CHI vs. DET,4/11/18,L,48,89.7,122.7,-33,65.6,1.11,15.6,31,76.2,50,19.6,43.6,46.3,97,30.5
CHI,CHI @ BKN,4/9/18,L,48,105,112.9,-7.9,60.5,1.37,18.6,28.6,83.3,53.8,19,55.1,55.7,100.5,43.9
CHI,CHI vs. BKN,4/7/18,L,48,93.2,119.2,-26,44.4,1.23,12.8,15.4,81.3,47,12.6,44.3,49.4,103.5,35.4
CHI,CHI @ BOS,4/6/18,L,48,103,107.8,-4.8,62.5,1.47,18.5,17.6,85.4,47.8,16.8,54.7,55.6,102,42.6
CHI,CHI vs. CHA,4/3/18,W,48,117.6,111.8,5.9,56.5,3.25,18.4,25.5,71.7,46.5,7.8,54,56.1,102,51.5
CHI,CHI vs. WAS,4/1/18,W,48,116.5,98.9,17.5,69.8,1.76,22.2,24.4,81.8,54.1,17.5,63.4,64.4,96,55.4
CHI,CHI @ ORL,3/30/18,W,48,91.8,82.8,9,53.3,0.94,12.5,24.1,75,50.8,17.3,44,47.8,98.5,52.7
CHI,CHI @ MIA,3/29/18,L,48,92,102,-10,57.6,1.06,13.6,35,83,56.1,18,40,45.3,100.5,43.3
CHI,CHI @ HOU,3/27/18,L,48,86,116.8,-30.8,50,0.89,12.8,29.3,75.9,51.8,19,42.7,44.6,100.5,31.1
CHI,CHI @ DET,3/24/18,L,48,99,120.6,-21.7,69.2,2.08,18.9,33.9,68.2,48.5,13.5,45.9,47,96.5,36.7
CHI,CHI vs. MIL,3/23/18,L,48,114.1,129.7,-15.5,58.3,1.4,15.6,43.4,78.3,59.6,16.3,48.3,54.1,91.5,41.4
CHI,CHI vs. DEN,3/21/18,L,48,102,136.4,-34.4,74.4,1.93,20.7,25,74.3,44.8,15,51.1,53.6,99.5,35.3
CHI,CHI @ NYK,3/19/18,L,48,90.2,108.9,-18.7,63.6,1.62,14.9,28.1,65.5,45.4,12.7,37.5,43.5,101.5,41
CHI,CHI vs. CLE,3/17/18,L,48,114.7,118.8,-4,73.2,2.5,21.6,30,73.5,51.5,12.6,53.8,55.8,95.5,47.5
CHI,CHI @ MEM,3/15/18,W,48,113.3,111.1,2.2,65.7,1.53,17.6,22.4,67.3,45.5,15.3,53.1,58.7,98.5,48.8
CHI,CHI vs. LAC,3/13/18,L,48,105,113.1,-8.2,60.5,2.89,17.8,33.9,79.5,53.4,8.9,46,49.3,100,44.8
CHI,CHI @ ATL,3/11/18,W,48,127.7,122,5.7,64.6,6.2,21.2,26.9,83.7,52.6,5,57.7,60.6,100.5,51.1
CHI,CHI @ DET,3/9/18,L,48,88.3,104.2,-15.9,57.6,1.36,14.4,31.1,73.3,49.1,14.9,40.3,42.6,94.5,35
CHI,CHI vs. MEM,3/7/18,W,48,120.2,111.1,9.1,59.5,1.25,18,39,75.6,58.1,20.2,60.1,63.9,99,54.2
CHI,CHI vs. BOS,3/5/18,L,48,91.8,109.4,-17.6,56.3,1.29,14.8,19.6,69.8,42.6,14.4,46.9,49.6,96.5,38.4
CHI,CHI vs. DAL,3/2/18,W,48,112.5,104.2,8.3,57.1,1.85,17.6,31.4,69.2,50.5,13.5,52.8,55.2,96,54.1
CHI,CHI @ CHA,2/27/18,L,48,104,118,-14,66.7,1.24,19,30.2,78.6,54.1,21.2,53.7,57.1,99.5,41.8
CHI,CHI @ BKN,2/26/18,L,48,87,104,-17,51.5,1.21,12.7,29.7,84,53.5,14,38.7,42.2,100,40.8
CHI,CHI @ MIN,2/24/18,L,48,96.3,114,-17.7,50,1.4,15.3,18,78.8,49,13.9,50,52.6,107.5,41.8
CHI,CHI vs. PHI,2/22/18,L,48,111.7,114.9,-3.2,61.4,1.93,18.6,31.5,83.3,55.9,13.6,54.6,55.5,102,46.7
CHI,CHI vs. TOR,2/14/18,L,48,98,122,-24,43.6,2.83,13.7,15.1,87,48.5,6,45.1,49.1,100,37.9
CHI,CHI vs. ORL,2/12/18,W,48,109.4,105.2,4.2,62.5,2.27,18.8,28.6,81.3,54.6,11.5,50.6,54,96,51.5
CHI,CHI vs. WAS,2/10/18,L,48,94.7,106.3,-11.6,67.6,1.44,18,23.4,84.1,52.7,16.8,48.1,51.7,95,45.2
CHI,CHI vs. MIN,2/9/18,W,48,114,114.1,-0.1,53.7,2,16.9,20,70.8,46.2,11,54.8,59.3,99.5,51.3
CHI,CHI @ SAC,2/5/18,L,48,104.3,110.6,-6.4,62.5,1.67,16.1,22,74.5,48.5,12.8,48.8,54.1,94,46.6
CHI,CHI @ LAC,2/3/18,L,48,98.1,108.7,-10.6,62.9,1.83,15.3,27.4,75.5,48.6,11.4,42.3,48.5,104.5,42.8
